zip,city,state,name,price,rating,review_count,type,latitude,longitude,Min_Dist,Min_Name,Date_Issued
60601,Chicago,IL,Wildberry Pancakes and Cafe,$$,4.5,5862,American (New),41.884668,-87.62288000000001,22.616865114664545,STARBUCKS COFFEE #10957,04/05/2017
60603,Chicago,IL,The Gage,$$,4.0,2632,American (New),41.8810478466356,-87.62453288378859,36.03821170642655,UNIVERSITY CLUB OF CHICAGO,03/02/2012
60603,Chicago,IL,Cindy's,$$,4.0,1387,American (New),41.8816894031196,-87.6250061730162,33.577984309877856,Gloria Jeans Coffee,08/26/2014
60603,Chicago,IL,The Marq,$$,4.0,509,American (New),41.8796191,-87.6299253,12.41688124910465,J V ENTERPRISES INC,04/16/2010
60603,Chicago,IL,Cherry Circle Room,$$$,4.5,330,American (New),41.881664276123,-87.62496948242192,36.379056990329765,CHICAGO SUB INC,04/17/2007
60603,Chicago,IL,The Berghoff Restaurant,$$,3.5,962,American (New),41.8793326,-87.6286679,21.276030923646445,BERGHOFF'S,03/01/2016
60604,Chicago,IL,Native Foods Cafe,$$,4.0,729,American (New),41.87887,-87.63117,18.09859310320191,THAT SOUP PLACE,05/26/2004
60605,Chicago,IL,The Bongo Room,$$,4.0,1452,American (New),41.8677,-87.62647,28.15438939701011,STAN'S DONUTS & COFFEE,12/05/2017
60607,Chicago,IL,Girl & the Goat,$$$,4.5,7886,American (New),41.884104999293896,-87.6479440725005,22.328920596394592,GIRL & THE GOAT,06/15/2018
60607,Chicago,IL,The Publican,$$$,4.0,3031,American (New),41.886644,-87.648765,11.969668683050111,THE PUBLICAN,05/07/2018
60607,Chicago,IL,Next,$$$$,4.0,640,American (New),41.886641182708004,-87.6519030656,2.980313010357682,Follia,05/10/2005
60607,Chicago,IL,The Allis,$$,4.0,636,American (New),41.88374,-87.64828,23.931201427131835,SOHO HOUSE CHICAGO,07/23/2014
60607,Chicago,IL,Roister,$$$$,4.0,493,American (New),41.886524,-87.65186609999999,12.300012137895708,ING RESTAURANT,05/12/2008
60607,Chicago,IL,MAD Social,$$,4.0,383,American (New),41.88187,-87.65598,13.965418261517701,MAD,01/24/2018
60608,Chicago,IL,Dusek's Board & Beer,$$,4.0,857,American (New),41.857871,-87.65739,5.276383089373807,DUSEK'S BOARD AND BEER / PUNCH HOUSE,08/30/2017
60608,Chicago,IL,EL Ideas,$$$$,4.5,302,American (New),41.86275,-87.68700000000001,33.28440602287346,AMAZING EDIBLES / AMAZING SPIRITS,11/04/2013
60608,Chicago,IL,S.K.Y.,$$$,4.5,235,American (New),41.8577851,-87.65787490000001,8.017694132229472,S.K.Y.,02/13/2018
60608,Chicago,IL,The Duck Inn,$$$,4.0,398,American (New),41.8444817593219,-87.6601841065537,7.863623381730236,GEM-BAR LOUNGE,02/10/2006
60608,Chicago,IL,Monnie Burke's,$$,4.5,197,American (New),41.85759,-87.65562,29.953136739606805,PEREZ RESTAURANT,04/13/2012
60608,Chicago,IL,Nana,$$,4.0,1046,American (New),41.834550484255,-87.64604137072979,14.292916551150842,NANA,12/14/2017
60608,Chicago,IL,Azul 18,$$,4.0,248,American (New),41.8580549,-87.65786750000001,2.284035319299559,AZUL 18TH RESTAURANT,06/14/2018
60610,Chicago,IL,Velvet Taco,$$,4.0,1230,American (New),41.9022,-87.62858,7.006736300055805,MELVIN B'S RESTAURANT INC.,01/23/2006
60610,Chicago,IL,3rd Coast Cafe,$$,4.0,556,American (New),41.90565,-87.63046999999999,23.750789933785466,SEATTLE SUTTON'S HEALTHY EATING - GOLD COAST,07/23/2012
60611,Chicago,IL,Beatrix Streeterville,$$,4.5,702,American (New),41.8944242,-87.622564,49.415858966402006,SOPRAFFINA/CICCHETTI,11/08/2013
60611,Chicago,IL,Doc B's Restaurant + Bar,$$,4.5,692,American (New),41.900246,-87.625163,23.253236271241036,4 TASTE OFF RUSH,05/15/2006
60611,Chicago,IL,Bandera Restaurant,$$,4.0,1705,American (New),41.8919021875965,-87.62361845773458,33.02123112071339,BANDERA,03/07/2017
60611,Chicago,IL,The Signature Room at the 95th,$$$,3.5,1758,American (New),41.898740025562894,-87.62282485522542,43.29789219093838,HANCOCK MARKET LTD,05/11/2006
60611,Chicago,IL,RL Restaurant,$$$,4.0,691,American (New),41.897007,-87.624961,44.48026858450626,AMERICAN GIRL PLACE INC,05/09/2005
60611,Chicago,IL,Pinstripes,$$,4.0,483,American (New),41.890847535046504,-87.6161211240793,22.935089675836196,DICK'S LAST RESORT OF CHGO INC,05/11/2007
60611,Chicago,IL,Copper Fox Gastropub,$$,4.0,542,American (New),41.8932151,-87.6233697,27.158303351278125,O'NEIL'S BAR & GRILL,05/16/2003
60611,Chicago,IL,NoMI Kitchen,$$$$,4.0,698,American (New),41.8969705807961,-87.62518286705021,47.436376569745484,AMERICAN GIRL PLACE INC,05/09/2005
60613,Chicago,IL,PR Italian Bistro,$$,4.0,648,American (New),41.953,-87.65477,10.485402378676799,BELANY RESTAURANT,08/13/2002
60613,Chicago,IL,Southport & Irving SIP,$$,4.0,515,American (New),41.95452,-87.6644318,5.581591712913037,DELEECE,09/15/2006
60613,Chicago,IL,The Reservoir,$$,4.0,325,American (New),41.96209890147829,-87.65170454978941,19.17761614198282,RESERVOIR,07/13/2018
60613,Chicago,IL,Uncommon Ground,$$,3.5,1017,American (New),41.95125,-87.66006999999999,17.822525480883765,EAST LAKEVIEW FOOD & LIQUOR,06/14/2018
60613,Chicago,IL,Kit Kat Lounge & Supper Club,$$,3.5,624,American (New),41.949263828004,-87.6497471053475,9.26402191637793,SALSITA,07/19/2018
60614,Chicago,IL,Alinea,$$$$,4.5,1941,American (New),41.9134194160823,-87.6482384681229,7.637273501883392,ALINEA RESTAURANT LLC,04/26/2006
60614,Chicago,IL,Del Seoul,$,4.5,1929,American (New),41.929444000000004,-87.643016,7.569622723347946,COUTURE CREPE CAFE,04/14/2009
60614,Chicago,IL,Boka,$$$,4.5,1260,American (New),41.9135158,-87.64808590000001,10.596950709939826,ALINEA RESTAURANT LLC,04/26/2006
60614,Chicago,IL,North Pond,$$$$,4.0,518,American (New),41.92931,-87.636616,68.39196879157522,NORTH POND CAFE,04/12/2017
60614,Chicago,IL,Gemini,$$$,4.0,455,American (New),41.9200319,-87.640967,5.192570051551354,BRAUN DRUGS INC,04/14/2005
60615,Chicago,IL,Native Foods Cafe,$$,3.5,228,American (New),41.800402000000005,-87.58823000000001,11.141877087786966,NATIVE FOODS CAFE,06/02/2016
60616,Chicago,IL,Acadia,$$$$,4.0,434,American (New),41.859047,-87.62524300000001,22.556476315130766,ACADIA RESTAURANT,12/15/2017
60617,Chicago,IL,Wingz It Iz,$$,4.0,17,American (New),41.729240417480504,-87.5858688354492,19.840644385840385,BLOCKBUSTER VIDEO #17044,04/06/2009
60617,Chicago,IL,Family Den,$,4.0,13,American (New),41.731724799999995,-87.58565490000001,36.13809207775309,FAMILY DEN,09/12/2018
60617,Chicago,IL,C & G Restaurant,$,3.0,7,American (New),41.728105799999994,-87.5509279,11.478204803249627,C & G RESTAURANT,01/13/2017
60617,Chicago,IL,Thomas Restaurant,$,3.0,15,American (New),41.73668,-87.58294000000001,18.03146017337776,THOMAS COFFEE SHOP,10/12/2018
60618,Chicago,IL,Honey Butter Fried Chicken,$$,4.0,1673,American (New),41.9426302817062,-87.7027218416333,10.460064758579657,HONEY BUTTER FRIED CHICKEN,08/14/2017
60618,Chicago,IL,Little Bucharest Bistro,$$,4.5,575,American (New),41.947990000000004,-87.7105,7.391346478159523,LITTLE BUCHAREST BISTRO,06/14/2018
60618,Chicago,IL,Parachute,$$$,4.0,566,American (New),41.944707,-87.706518,17.41826429038036,Dos Sabores,03/26/2012
60618,Chicago,IL,Volo Restaurant Wine Bar,$$,3.5,439,American (New),41.9433228,-87.6788849,2.968985680170703,VOLO RESTAURANT,12/09/2016
60619,Chicago,IL,Sizzlin Skillets,$$,3.0,27,American (New),41.7374151590601,-87.6045724377036,10.411767905422522,DRAGON -I- KITCHEN,09/30/2005
60619,Chicago,IL,Red Snapper Fish & Chicken,$$,2.5,7,American (New),41.7366867,-87.5910187,11.49831373498402,HAPPY'S PIZZA CHICAGO #1,09/23/2009
60619,Chicago,IL,Sunny Sub,$,4.0,4,American (New),41.7659301757812,-87.61557006835942,14.689980128796414,ONE-STOP VARIETY SHOP,02/07/2005
60619,Chicago,IL,Captain Hooks Fish & Chicken,$$,2.5,3,American (New),41.736176,-87.618996,321.4601915440952,FAMILY DOLLAR STORE #6642,11/06/2017
60620,Chicago,IL,Sky Chop Suey,$$,3.5,3,American (New),41.735553700000004,-87.6706543,2.9585075109185275,WINCHESTER MINI MART,11/19/2014
60621,Chicago,IL,Sikia,$$,4.5,11,American (New),41.780075,-87.64407,44.750072709795255,"ALTER EGO RESTAURANTS, LLC",01/08/2009
60622,Chicago,IL,The Violet Hour,$$,4.0,2090,American (New),41.909095,-87.677829,29.007947236768786,LOU MALNATIS PIZZERIA,11/04/2016
60622,Chicago,IL,The Bongo Room,$$,4.0,1507,American (New),41.908409999999996,-87.67492,16.22863459963471,THE BONGO ROOM,11/10/2016
60622,Chicago,IL,Oiistar,$$,4.0,874,American (New),41.9070880100627,-87.6720839738846,2.1620061057706326,OIISTAR,08/31/2018
60622,Chicago,IL,Forbidden Root,$$,4.5,376,American (New),41.8962684049794,-87.67138141178529,17.86826032870099,FORBIDDEN ROOT,02/16/2018
60622,Chicago,IL,Umami Burger - Wicker Park,$$,4.0,810,American (New),41.908589899999996,-87.6752,19.77769482350268,UMAMI BURGER,09/07/2016
60622,Chicago,IL,Native Foods Cafe,$$,4.0,578,American (New),41.90866,-87.67531,16.328664739160587,UMAMI BURGER,09/07/2016
60622,Chicago,IL,Schwa,$$$$,4.0,507,American (New),41.90892,-87.66793,11.503278540297774,LOVITT LLC,11/12/2004
60622,Chicago,IL,Fatpour Tap Works,$$,4.0,531,American (New),41.90289,-87.67761999999999,22.10765533507646,ADOBO GRILL,12/17/2007
60622,Chicago,IL,The Fifty/50,$$,3.5,639,American (New),41.90301427628,-87.67880225119991,26.559662816580026,THE FIFTY / 50,11/23/2016
60624,Chicago,IL,Inspiration Kitchens,$$,4.5,204,American (New),41.885020000000004,-87.71401999999999,21.13587299966412,INSPIRATION CORPORATION,06/23/2017
60625,Chicago,IL,Gather,$$,4.5,752,American (New),41.9643402,-87.68536379999999,16.625080379429022,GATHER CHICAGO,09/15/2017
60625,Chicago,IL,Goosefoot,$$$$,4.5,271,American (New),41.9686849,-87.6960164,2.5249077562706033,GOOSEFOOT FOOD & WINE,06/22/2018
60625,Chicago,IL,Fork,$$,4.0,950,American (New),41.965109999999996,-87.68661999999999,16.118091606324047,THE NERVOUS CENTER INC,01/09/2002
60625,Chicago,IL,Rockwell's Neighborhood Grill,$$,4.0,388,American (New),41.96587,-87.6939699,8.25438169162728,RAVENSWOOD GROCERY STORE,03/14/2002
60625,Chicago,IL,Elizabeth Restaurant,$$$$,4.0,174,American (New),41.96954,-87.68863,21.532073362080254,CHINA EXPRESS,01/04/2006
60625,Chicago,IL,Taco In A Bag,$,4.0,378,American (New),41.9650957935014,-87.6860730074457,5.218782051470307,BRIOSO,12/19/2006
60625,Chicago,IL,First Slice,$,4.5,106,American (New),41.9661744,-87.70107709999999,10.810421872888918,DESIREES CHOCOLATES,11/05/2002
60626,Chicago,IL,R Public House,$$,4.0,193,American (New),42.016348,-87.66856999999999,21.701616063276873,R PUBLIC HOUSE,09/29/2016
60628,Chicago,IL,Jimmy's Best,$$,3.0,4,American (New),41.707370000000004,-87.62853,22.746253711854667,"HUT FISH & CHICKEN & MORE, INC.",11/30/2004
60629,Chicago,IL,Top View,$,4.0,78,American (New),41.77816,-87.74048,23.182194014237407,TOP FLIGHT RESTAURANT INC,05/01/2002
60630,Chicago,IL,Jefferson Park Grill,$,4.5,48,American (New),41.9704818725586,-87.7627716064453,12.258556050583525,FREDDY'S FAST FOOD,02/11/2004
60630,Chicago,IL,Lido Banquets,$$$,4.5,26,American (New),41.981609999999996,-87.77360999999999,19.21928124027716,"LIDO, INC",04/25/2002
60631,Chicago,IL,The Curragh Irish Pub,$$,4.0,224,American (New),42.00318,-87.81622,18.271901996576766,GIORDANO'S,08/18/2017
60631,Chicago,IL,Iron Horse Ale House,$$,4.0,190,American (New),41.993359999999996,-87.80131,19.77203840284731,IRON HORSE ALE HOUSE,05/31/2017
60631,Chicago,IL,Bar Louie,$$,3.5,151,American (New),41.9818509309924,-87.8354948759079,90.91963251173433,CLARION BARCELO HOTEL,08/16/2004
60634,Chicago,IL,A&J Krazy Kitchen,$,4.5,31,American (New),41.95228,-87.81642,18.570146196522035,A & J KRAZY KITCHEN,12/22/2017
60637,Chicago,IL,Bar Louie,$$,2.5,262,American (New),41.794802600000004,-87.5807527,136.61551367761987,FUTURE WORLD,06/27/2002
60637,Chicago,IL,jerk48,$$,3.5,18,American (New),41.7731226983765,-87.6110481055007,6.514226474475621,JERK 48,12/19/2018
60638,Chicago,IL,Bohica Bar & Grill,$$,3.5,39,American (New),41.798320000000004,-87.74731,23.23088361447875,BOHICA BAR & GRILL,03/23/2006
60638,Chicago,IL,Pap's Tap,$,3.5,7,American (New),41.79132,-87.78211,19.40766831086211,DOGS & DOGS,02/27/2002
60640,Chicago,IL,Tweet,$$,4.0,1441,American (New),41.973934,-87.65514259999999,4.622612817176248,TWEET,05/25/2017
60640,Chicago,IL,The River Valley Farmer's Table,$$,4.5,320,American (New),41.965285053298004,-87.6757046380287,7.514828063396222,"1826 CAFE, INC.",12/04/2006
60640,Chicago,IL,Vincent Restaurant,$$$,4.0,458,American (New),41.979817544821294,-87.66753443639071,18.707311804609898,VINCENT,08/06/2013
60640,Chicago,IL,Band of Bohemia,$$$,4.0,447,American (New),41.9676094055176,-87.67510986328121,36.89915056185533,BAND OF BOHEMIA,11/13/2015
60640,Chicago,IL,Lady Gregory's,$$,3.5,781,American (New),41.9774908,-87.6685493,11.460032268987048,CHEETAH GYM,08/10/2017
60640,Chicago,IL,Fat Cat,$$,3.5,584,American (New),41.9701070447662,-87.6599332164817,10.5275392077365,FAT CAT,07/07/2017
60641,Chicago,IL,Community Tavern,$$$,4.5,359,American (New),41.954009899999996,-87.74883,16.148727900421914,FRUNCHROOM,04/12/2018
60641,Chicago,IL,Old Irving Brewing,$$,4.0,340,American (New),41.9606817809204,-87.7393777788835,16.083845261377917,EL RESTAURANTE TINAJON,09/27/2013
60642,Chicago,IL,TWO Restaurant,$$$,4.5,788,American (New),41.891329999999996,-87.65613,25.411553104847652,Cannella's On Grand,11/13/2003
60642,Chicago,IL,Burger Bar Chicago - Lincoln Park,$$,4.0,992,American (New),41.910173,-87.648924,14.73146196379031,URBAN BURGER BAR,11/02/2018
60643,Chicago,IL,Horse Thief Hollow,$$,4.0,362,American (New),41.703730799999995,-87.6815386,12.097992267871593,HORSE THIEF HOLLOW,10/24/2017
60646,Chicago,IL,City's Edge Chicago,$$,4.0,67,American (New),41.9975928291085,-87.7612422779202,17.556868141098974,CITY'S EDGE BAR & GRILL,05/07/2014
60646,Chicago,IL,Colletti's,$$,3.0,188,American (New),41.98522,-87.7679,33.20004450493416,COLLETTI'S RESTAURANT,09/30/2016
60647,Chicago,IL,Lula Cafe,$$,4.5,1797,American (New),41.927668036294996,-87.706845233929,21.369647114032944,LOGAN SQUARE AUDITORIUM,11/09/2017
60647,Chicago,IL,Revolution Brewing,$$,4.0,2009,American (New),41.92353,-87.698153,1.1474628946953362,REVOLUTION BREWING,10/25/2017
60647,Chicago,IL,Scofflaw,$$,4.5,700,American (New),41.9173240661621,-87.7071762084961,10.951884327153001,SCOFFLAW,11/16/2017
60647,Chicago,IL,The Bristol,$$$,4.0,1095,American (New),41.92105,-87.67804,12.741937313122103,AMANTI INC,05/03/2004
60647,Chicago,IL,Giant,$$$,4.5,346,American (New),41.9171,-87.70746,20.768873310471847,GO! COMMISSARY AND WHOLESALE,07/12/2017
60647,Chicago,IL,Parson's Chicken & Fish,$$,3.5,901,American (New),41.91758764277,-87.7013152429917,6.633921053173867,CAFETERIA MIRANDA,05/26/2004
60647,Chicago,IL,Park & Field,$$,4.0,385,American (New),41.92433,-87.71428,24.934010993370304,PARK AND FIELD,12/27/2016
60647,Chicago,IL,Daisies,$$,4.5,152,American (New),41.92735,-87.70405,18.80224843657284,ANALOGUE,11/09/2007
60647,Chicago,IL,Arbor,$$,4.5,159,American (New),41.9316253662109,-87.6921005249023,44.74159902981755,ARBOR,05/31/2017
60647,Chicago,IL,Rocking Horse,$$,3.5,501,American (New),41.927558898925795,-87.7044525146484,14.069965484759516,ROCKING HORSE,11/17/2017
60649,Chicago,IL,Parrot Cage Restaurant,$$,3.5,43,American (New),41.768978999999995,-87.56379100000001,239.4416349731665,THE HOUSE OF BING,12/12/2016
60649,Chicago,IL,Red Rooster,$$,4.0,9,American (New),41.765646000000004,-87.574539,73.25667704351068,BABA'S FAMOUS STEAK & LEMONAIDE,02/27/2007
60652,Chicago,IL,Dons Drive Inn,$,4.5,4,American (New),41.751979999999996,-87.70283,19.940515208526538,DON'S HOT DOGS,10/02/2017
60652,Chicago,IL,Philly's Original,$,3.5,7,American (New),41.7430967,-87.70174229999999,27.645234945286255,CITY DOLLAR,03/06/2018
60652,Chicago,IL,Harold's Chicken Shack,$,2.0,9,American (New),41.7354323841866,-87.7052668465687,45.60172071281029,HY-TEK NUTRITION,11/09/2005
60654,Chicago,IL,Beatrix River North,$$,4.0,1665,American (New),41.891477,-87.63081690000001,17.427105701891232,ALOFT CHICAGO CITY CENTER,04/05/2017
60654,Chicago,IL,Gilt Bar,$$$,4.0,1557,American (New),41.8894,-87.6353199,15.760281305605549,AIGRE DOUX,03/27/2008
60654,Chicago,IL,Siena Tavern,$$$,4.0,1607,American (New),41.8890751,-87.6299699,6.143553792875683,SIENA TAVERN,02/17/2017
60654,Chicago,IL,Hub 51,$$,4.0,1664,American (New),41.889978476627604,-87.62969970703121,21.06366337761566,HUB 51 / SUB 51,04/28/2017
60654,Chicago,IL,Yolk River North,$$,4.0,1156,American (New),41.8962039977196,-87.6339920320032,8.99940243987619,JOE'S CRAB SHACK,04/27/2004
60654,Chicago,IL,Sable Kitchen & Bar,$$,4.0,1271,American (New),41.89111,-87.62754,38.56082364056568,"THE STAR OF SIAM, INC.",02/28/2017
60654,Chicago,IL,Kinzie Chophouse,$$$,4.0,697,American (New),41.8893789,-87.634279,10.621949121020196,BOW TRUSS COFFEE,07/28/2016
60654,Chicago,IL,True Food Kitchen,$$,4.5,564,American (New),41.893905889211396,-87.6285624504089,5.702815981022319,Barry's Bootcamp,11/15/2016
60654,Chicago,IL,LYFE Kitchen,$$,4.0,639,American (New),41.889771542578394,-87.63083159444271,32.33263072646633,HOLIDAY GIFTS & SNACKS,05/07/2002
60654,Chicago,IL,Theory,$$,4.0,730,American (New),41.8899748,-87.6286362,5.023925663693131,DOS DIABLOS,01/05/2012
60654,Chicago,IL,The Hampton Social - River North,$$,3.5,872,American (New),41.8898337310695,-87.63785122824171,28.164461552635572,BAUME & BRIX,09/28/2012
60654,Chicago,IL,Arbella,$$,4.5,307,American (New),41.892016280949704,-87.6318293755272,32.159883938958444,PRICE & PRICE ENTERPRISE,04/21/2004
60655,Chicago,IL,Gilhooley's,$$,3.0,47,American (New),41.705900654196704,-87.71860152482991,9.98002364312265,GILHOOLEY'S,05/31/2016
60657,Chicago,IL,Home Bistro,$$,4.5,908,American (New),41.943934999999996,-87.649505,16.676028631906426,HB Home Bistro,07/12/2018
60657,Chicago,IL,BIG & little's Restaurant,$,4.0,880,American (New),41.9400472330334,-87.6555045423279,6.025458207244838,ABIQUIU CAFE,01/11/2011
60657,Chicago,IL,Cheesie's Pub and Grub,$,4.0,1101,American (New),41.9400049,-87.6538139,2.452537103592903,AZHA RESTAURANT INC.,02/17/2011
60657,Chicago,IL,DryHop Brewers,$$,4.0,702,American (New),41.9392443174878,-87.64420639629509,5.763516030137639,"ANATOLIA KITCHEN & BAKERY, INC.",11/13/2017
60657,Chicago,IL,Native Foods Cafe,$$,4.0,477,American (New),41.939789250655295,-87.65506912353399,15.692542203769284,MOTI MAHAL RESTAURANT,10/28/2003
60657,Chicago,IL,Mortar & Pestle,$$,4.0,409,American (New),41.93806,-87.64464,6.253455981078492,CRAZY CHICKENS,03/28/2011
60657,Chicago,IL,Pick Me Up Cafe,$$,4.0,888,American (New),41.9438,-87.65403,6.05638660320355,PICK ME UP CAFE,01/05/2017
60657,Chicago,IL,Yoshi's Cafe,$$$,4.0,292,American (New),41.9417028,-87.6492322,4.668955237145288,YOSHI'S CAFE,02/03/2017
60657,Chicago,IL,Wood,$$,4.0,482,American (New),41.942829280388,-87.649184667136,2.659142677267293,FIREFLY,03/12/2007
60657,Chicago,IL,Schubas Tavern,$$,4.0,540,American (New),41.93965,-87.66343,19.96001836109578,SCHUBAS TAVERN / TIED HOUSE,10/27/2017
60657,Chicago,IL,Beezzee,$$,4.5,235,American (New),41.9328851,-87.6537007,2.0134637857947815,Beezzee,10/03/2018
60657,Chicago,IL,Ella Elli,$$,4.5,211,American (New),41.9451151,-87.6630233,30.786450988703244,ELLA ELLI,02/16/2017
60660,Chicago,IL,m.henry,$$,4.0,1629,American (New),41.9856948852539,-87.66888427734379,17.64683071532721,m. henry  LLC,07/27/2007
60660,Chicago,IL,Nookies Edgewater,$$,4.0,513,American (New),41.98395,-87.65824,22.99295178977244,NOOKIES CAFE & RESTAURANT,08/29/2017
60660,Chicago,IL,Uncommon Ground,$$,3.5,730,American (New),41.9980244460366,-87.6655852796304,1.8082892463535318,"SCARLET MOON, INC.",08/09/2002
60661,Chicago,IL,Blackbird,$$$,4.0,1471,American (New),41.8842918333133,-87.6435537582028,5.070525263305673,BLACKBIRD,05/15/2017
60661,Chicago,IL,Carnivale,$$$,4.0,2112,American (New),41.887075681458995,-87.64604872827101,100.69478917449702,THE CHICAGO FISH HOUSE,04/12/2006
60661,Chicago,IL,Oriole,$$$$,5.0,226,American (New),41.8860966,-87.6449481,19.32353444271444,ORIOLE,03/22/2018
60661,Chicago,IL,Sepia,$$$,4.0,1056,American (New),41.883933,-87.6424,14.40566150239349,SEPIA,05/01/2017
60666,Chicago,IL,Publican Tavern,$$,3.5,305,American (New),41.9766490093115,-87.9009209637348,1887.6060227803778,TRAVEL TRADERS #533,02/22/2007
60666,Chicago,IL,Gaslight Club,$$$,3.5,78,American (New),41.9779648218459,-87.90517330169679,2202.788668355016,TRAVEL TRADERS #533,02/22/2007
60666,Chicago,IL,Wolfgang Puck Express,$$,2.5,241,American (New),41.9770378867243,-87.90723429621741,2388.63157964394,TRAVEL TRADERS #533,02/22/2007
60666,Chicago,IL,Goose Island Brewpub,$$,2.0,283,American (New),41.9768015357764,-87.8971948386615,1586.0803603124214,TRAVEL TRADERS #533,02/22/2007
60666,Chicago,IL,Wolfgang Puck Express,$$,2.5,128,American (New),41.9783237336037,-87.90694355964659,2342.4210210661254,TRAVEL TRADERS #533,02/22/2007
60666,Chicago,IL,Beaudevin,$$,3.5,37,American (New),41.9783895338752,-87.91025072336201,2613.6644183488006,TRAVEL TRADERS #533,02/22/2007
60666,Chicago,IL,Wolfgang Puck Restaurant,$$,3.0,32,American (New),41.9770579723372,-87.9071812105591,2383.8948928847303,TRAVEL TRADERS #533,02/22/2007
60666,Chicago,IL,Stanley's Kitchen and Tap,$$,2.0,85,American (New),41.9752970681188,-87.9064460039139,2368.911316459935,TRAVEL TRADERS #533,02/22/2007
60630,Chicago,IL,Hala In Restaurant,$$,4.0,267,Arabian,41.968204899999996,-87.74394000000001,2.677630017849442,COUSCOUS HOUSE,09/24/2007
60603,Chicago,IL,Boleo,$$,4.0,111,Argentine,41.8807491198048,-87.63157213595991,9.215759713104438,STEADFAST RESTAURANT,05/14/2018
60607,Chicago,IL,El Che Bar,$$$,4.0,172,Argentine,41.8829851,-87.6491649,2.691040273367686,EL CHE BAR,08/09/2018
60613,Chicago,IL,Tango Sur,$$,4.0,2197,Argentine,41.9507843879442,-87.6639031774259,8.541137673475337,TANGO SUR,08/05/2003
60613,Chicago,IL,FRÍO Gelato - Lakeview / Wrigleyville,$,4.5,48,Argentine,41.949644799999994,-87.6639119,13.006605095917685,FRIO Gelato,03/31/2017
60618,Chicago,IL,La Nonna,$$,5.0,243,Argentine,41.9429574,-87.7203016,16.752283945714062,CURIO CAFE,02/23/2009
60618,Chicago,IL,Ñ,$$,4.0,245,Argentine,41.93568320000001,-87.6927103,11.787233158776077,N,02/17/2005
60622,Chicago,IL,Folklore Argentine Grill,$$,4.0,622,Argentine,41.9034461975098,-87.67992401123051,22.819217137207545,FOLKLORE,11/18/2016
60640,Chicago,IL,FRÍO Gelato - Andersonville,$$,5.0,1,Argentine,41.9759727698183,-87.6684518537166,7.9552734892479,FRIO GELATO,10/29/2018
60641,Chicago,IL,Buenos Aires Deli,$$,4.5,24,Argentine,41.93717,-87.74722,25.36800978616468,BUENOS AIRES DELI,10/25/2017
60647,Chicago,IL,El Nandu Restaurant,$$,4.0,336,Argentine,41.92452,-87.6962099,21.207998646184787,NANDU RESTAURANT LTD,10/05/2017
60659,Chicago,IL,Evita Argentinian Steakhouse,$$$$,4.0,32,Argentine,41.992979999999996,-87.71219,20.437877382396053,CAMPECH CORPORATION,02/04/2013
60601,Chicago,IL,MingHin Cuisine,$$,4.0,645,Asian Fusion,41.8851133316306,-87.61913405771358,33.078796783034946,MAISON,05/25/2012
60601,Chicago,IL,Wow Bao,$,3.5,543,Asian Fusion,41.8859149826022,-87.6282665232788,6.424544235301241,ETHEL'S CHOCOLATE LOUNGE,02/27/2008
60603,Chicago,IL,Brightwok Kitchen,$$,4.5,533,Asian Fusion,41.8794583529234,-87.62700274586679,9.369204712661281,BASKIN ROBBINS/DUNKIN DONUTS,02/13/2002
60603,Chicago,IL,Ara On,$$,4.0,317,Asian Fusion,41.879533200000004,-87.6327046,22.251993162689168,W CHICAGO CITY CENTER,11/05/2004
60603,Chicago,IL,Flat Top Grill,$$,3.5,545,Asian Fusion,41.881162200000006,-87.6263129,19.26280060940896,FLAT TOP GRILL,10/13/2016
60603,Chicago,IL,Hot Woks Cool Sushi,$$,3.5,562,Asian Fusion,41.88114,-87.625,24.60137444689898,UNIVERSITY CLUB OF CHICAGO,03/02/2012
60605,Chicago,IL,Saucy Porka,$,4.5,600,Asian Fusion,41.8765020444174,-87.6331966288361,27.744735371478093,DOWN TOWN TOBACCO,01/03/2002
60605,Chicago,IL,Asian Outpost,$$,4.0,360,Asian Fusion,41.865437,-87.62554163205809,12.242150456398749,ASIAN OUTPOST,12/22/2017
60605,Chicago,IL,Niu B,$$,4.0,237,Asian Fusion,41.870627153595,-87.6243124902248,16.557417289829964,NIU B,04/13/2016
60606,Chicago,IL,Spotted Monkey,$$,4.5,165,Asian Fusion,41.8772,-87.63476999999999,22.51252480687724,HAUTE SAUSAGE,11/19/2013
60606,Chicago,IL,Hot Woks Cool Sushi,$$,3.5,172,Asian Fusion,41.8795049,-87.6361169,25.93024556008657,7-ELEVEN,08/31/2016
60607,Chicago,IL,ML Kitchen,$$,4.0,113,Asian Fusion,41.869543,-87.65578599999999,2.63235052290006,ML KITCHEN INC.,12/15/2016
60607,Chicago,IL,Sushi Pink,$$,3.5,226,Asian Fusion,41.882829,-87.65035300000001,24.92207878256886,SUSHI PINK,04/20/2018
60608,Chicago,IL,Joy Yee's Noodle Shop,$$,3.5,615,Asian Fusion,41.864330135584204,-87.6467004576721,6.264335469647634,REGGIO'S PIZZA,11/29/2005
60608,Chicago,IL,South Kawa,$$,4.0,222,Asian Fusion,41.83143602351421,-87.64600217342381,14.354988051374832,FAMILY DOLLAR #3158,11/06/2017
